0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	chi2f
757.8876649	475.7139487	304.9631378	199.0694206	131.5277402	87.50660064	58.35622236	38.84308451	25.70344938	16.8500255	10.90543386	6.957979228	4.350332119	2.663661173	1.590951378	0.92513947	0.521833132	0.283495432	0.146205159	0.069270969	0.028020442	665.9870347	188.5512057	80.0716022	43.52585528	27.66897002	19.42288595	14.49681198	11.28888976	9.055789057	7.430199365	6.190688339	5.202633326	4.352132753	3.591706779	2.886607863	2.23301662	1.638061991	1.118392098	0.691861889	0.370935379	0.158864489	644.0244943	169.5969781	63.87700798	29.72570447	15.86748069	9.242354849	5.650164025	3.526222921	2.204205324	1.367021117	0.837487692	0.506627048	0.300105693	0.171986433	0.092908351	0.045686745	0.019504414	0.006829305	0.001806004	0.000317638	2.9534e-05	603.9698612	166.1282305	69.79599696	37.77828705	23.80931255	16.39736172	11.88486126	8.8872285	6.787837641	5.265134565	4.117647818	3.230149139	2.507082956	1.908027709	1.403653572	0.982162366	0.637967593	0.371661987	0.184252998	0.071617654	0.019058693	592.8985806	156.0936394	60.90249068	29.93525123	16.93151623	10.39152657	6.652220954	4.335972225	2.838783255	1.853263571	1.196909493	0.757378341	0.4597019	0.262109027	0.136693456	0.063911262	0.026520514	0.009831946	0.003350239	0.00109618	0.000362065	987.4142142	229.3089893	75.80512283	30.61378359	14.09543669	7.126748551	3.86452188	2.209636544	1.31400236	0.802628995	0.497710664	0.310420893	0.191947601	0.116686835	0.06874786	0.038729951	0.020465053	0.009905309	0.004227876	0.001497106	0.000393346	39811.60501	10469.42339	3821.804052	1680.365435	836.2591172	455.712523	266.3412944	164.4921599	106.029932	70.59387162	48.06507293	33.19610112	22.95808548	15.76400403	10.6176565	6.933984192	4.324593445	2.527091903	1.345371557	0.624536492	0.232841482	20117.32697	5530.174653	2102.593141	956.4312767	487.5143862	269.0192157	157.4938314	96.49918225	61.11936866	39.71279081	26.23611133	17.47528924	11.59608396	7.586134266	4.816670095	2.910448628	1.63428805	0.82258217	0.352779555	0.118845691	0.027408697	4986
1145.832538	551.0353239	313.9768266	195.0780538	126.9155709	84.64309078	57.04539207	38.46444423	25.75470252	17.0214763	11.05147724	7.036149011	4.371939729	2.658126956	1.583854427	0.92947321	0.53778661	0.304456277	0.163859356	0.079063408	0.030757527	667.2471805	191.400534	81.39360989	43.93497038	27.68110731	19.30985267	14.38029373	11.20775256	9.01094256	7.408269611	6.172594469	5.178313838	4.319721339	3.555947224	2.855442989	2.212032194	1.629141767	1.117475061	0.692673576	0.368867114	0.153945303	636.733651	169.9686296	64.83846812	30.37430158	16.20732474	9.383646454	5.688032455	3.520813774	2.190751375	1.359844107	0.839297079	0.514357171	0.30946899	0.179947192	0.098153924	0.048446653	0.020653751	0.007176469	0.001876012	0.000324718	2.95277e-05	601.5395801	167.7387204	70.87763962	38.2173374	23.8902278	16.31635453	11.7489233	8.751999825	6.682128041	5.191370847	4.074997982	3.209303863	2.50048063	1.907602	1.404579262	0.981478091	0.635222909	0.367600823	0.181716475	0.073319995	0.024923877	583.4474874	155.1025687	61.08276445	30.24458215	17.19044504	10.56861205	6.76291329	4.401422903	2.878184106	1.87878183	1.216037298	0.772751731	0.47182617	0.270580636	0.141692179	0.066214987	0.027275302	0.009936751	0.00328226	0.001022996	0.000313882	968.5120278	225.0969387	74.39297825	30.02505698	13.8243706	6.998644163	3.804320785	2.182590809	1.302790736	0.798841128	0.49680597	0.310420893	0.191947601	0.116388839	0.068223303	0.038114104	0.019898962	0.009469062	0.003948858	0.001354714	0.000340181	55311.39787	11807.36887	3911.94094	1652.425868	813.1982707	444.4091946	261.777663	162.9235073	105.5494338	70.41444636	47.88413423	32.97027731	22.72400304	15.56392081	10.4788031	6.860994885	4.298862028	2.524471798	1.347400775	0.621036351	0.225651902	32772.79083	6987.048621	2308.405702	970.9997656	474.9725223	257.5274985	150.1143424	92.22595613	58.87704382	38.57643083	25.68037104	17.22340883	11.49404802	7.547820457	4.80124194	2.901324965	1.624853198	0.813280795	0.347807971	0.12186854	0.036080339	4952
683.1790233	453.0432058	299.0441488	198.4707156	132.2559775	88.31667251	58.91939389	39.13517845	25.79954902	16.83407659	10.84339774	6.888494977	4.29451246	2.629178744	1.577066038	0.926051836	0.530924899	0.294892891	0.155945406	0.075555313	0.030990873	662.6566495	188.5512057	79.98146531	43.43604953	27.64469544	19.44172484	14.53565139	11.32675379	9.087822269	7.456116347	6.207489789	5.208713198	4.351532542	3.590429652	2.890927747	2.243280741	1.650241529	1.125204373	0.689223905	0.361469089	0.150287446	637.0036822	169.2253265	64.20750991	30.14479798	16.20327898	9.447698648	5.744349608	3.551645912	2.202283331	1.362635167	0.84007253	0.514791448	0.308868779	0.177946359	0.095500282	0.046211355	0.019452951	0.006877777	0.002016028	0.000515078	0.000134269	608.290361	165.756579	69.04485623	37.52882662	23.89427357	16.55749221	11.99166965	8.930501676	6.797447605	5.269121793	4.13186443	3.244914542	2.513085069	1.899513529	1.384214097	0.961862215	0.627503484	0.375068124	0.197645837	0.085992096	0.027667269	594.0687159	154.9786848	60.12130431	29.92527281	17.28349758	10.75323308	6.87457661	4.417650344	2.838462923	1.829938287	1.184502268	0.763284502	0.476807924	0.280116518	0.1493754	0.06993288	0.027858547	0.009224082	0.002545654	0.000623582	0.000158738	1048.621294	237.8569743	75.89525972	29.54609296	13.20536893	6.571001572	3.562545421	2.06521232	1.254100253	0.781297325	0.489697664	0.303906745	0.183184515	0.105788685	0.057516163	0.028967631	0.013241387	0.005405278	0.001967327	0.0006663	0.000235679	46625.39316	10723.38526	3719.648913	1618.49925	810.7708132	447.4234155	264.5935207	164.7085258	106.5744966	70.95272214	48.19431485	33.18741559	22.90406646	15.72994731	10.62382776	6.965917014	4.358902001	2.542812537	1.340298512	0.608308566	0.220165118	25931.99955	6018.276986	2109.20318	926.7953779	468.4993022	260.1649418	154.192481	95.6878102	61.27953472	40.05170519	26.45582261	17.54477349	11.53606282	7.462678658	4.693244853	2.828335657	1.602552636	0.831883545	0.380478381	0.143903517	0.040324714	4979
1119.729519	543.9739449	312.1740889	194.7787013	127.0774014	84.86915735	57.22016944	38.55639972	25.77392245	16.99555932	11.00624257	6.990115695	4.337127469	2.636841506	1.574597533	0.927192294	0.537615068	0.303015219	0.160511147	0.074966653	0.027610509	659.3262643	189.1706249	80.91287982	43.93497038	27.79034289	19.38520819	14.428843	11.22398	9.01094256	7.404282383	6.175179307	5.192210689	4.345530428	3.589152525	2.888459242	2.236894177	1.64166439	1.119047125	0.689020984	0.366242008	0.154828234	633.4032658	169.2253265	64.56805746	30.27451741	16.15472983	9.359155909	5.686090485	3.534877556	2.210932298	1.374995573	0.84343282	0.507843023	0.297044614	0.167303634	0.08923645	0.044090103	0.019555877	0.007452891	0.002288958	0.000511577	6.90578e-05	607.3002464	167.7387204	70.42695518	38.01776906	23.86999899	16.36156785	11.81689228	8.827727883	6.755804429	5.263140951	4.137034107	3.253600074	2.523888874	1.910581963	1.392545301	0.963458856	0.621499486	0.364849712	0.188209973	0.080741885	0.026241967	592.8085702	156.4652909	61.2329926	30.29447424	17.25113147	10.61947702	6.785245954	4.398177415	2.85768285	1.848279536	1.182305155	0.741918095	0.449078158	0.25797965	0.137434008	0.066237796	0.028012936	0.009998323	0.002844964	0.000587387	7.37878e-05	1002.715984	234.3882268	77.12713052	30.83330876	14.03879602	7.032554148	3.795581917	2.171772515	1.297985754	0.799239851	0.500037018	0.314155672	0.195008679	0.118261958	0.068994711	0.038114104	0.019538722	0.009039365	0.00361911	0.001171752	0.000270177	46994.43585	11076.45421	3854.854245	1665.39781	824.5264059	449.6840812	263.3312397	162.9775987	105.2291017	70.19514882	47.87121003	33.11793134	22.94007914	15.77251821	10.63925592	6.952231519	4.334886012	2.527091903	1.339283903	0.616263432	0.226913232	26319.04432	6212.774616	2169.294439	941.1642985	468.9038785	257.3391097	151.3766234	93.84870023	60.35057157	39.75266309	26.53336776	17.76191177	11.75213892	7.620190986	4.770385629	2.844302068	1.586256072	0.806730531	0.361505193	0.135153165	0.038363346	4955
1153.033371	553.0174653	314.5777392	195.177838	126.9155709	84.58657414	56.98713295	38.4265802	25.72587263	17.00552739	11.04243031	7.030937692	4.368338461	2.653869866	1.577991728	0.921946188	0.529209472	0.295809928	0.156554171	0.073988204	0.028058282	657.076004	189.0467411	80.94292545	43.99484088	27.82675476	19.42288595	14.44826271	11.23479829	9.020552524	7.410263225	6.182933823	5.199159114	4.350332119	3.590003943	2.885373611	2.231191887	1.636175021	1.116427019	0.690035593	0.369503503	0.157981558	633.4932762	169.4730942	64.56805746	30.19469007	16.08595186	9.310174819	5.655989937	3.513781883	2.193634364	1.361438998	0.834644369	0.504281955	0.297464762	0.169602463	0.09133468	0.045025279	0.01948726	0.006996992	0.001928772	0.00036131	3.68624e-05	602.5296946	168.110372	71.02786777	38.32709999	23.99541763	16.42938782	11.86544155	8.871001059	6.781430999	5.271115407	4.130572011	3.24144033	2.513085069	1.908027709	1.399333689	0.976231985	0.633679024	0.370220929	0.185470528	0.073757513	0.020483996	591.0083619	158.0757809	62.22449837	30.61378359	17.2268569	10.49325652	6.66581475	4.318662955	2.817321003	1.836517214	1.185923929	0.750603626	0.455800526	0.259980482	0.135798623	0.06370598	0.026589131	0.009947231	0.003421262	0.001127204	0.000371777	997.3153595	231.5388985	76.43608105	30.81335193	14.15612313	7.143703544	3.868405821	2.20909563	1.312721031	0.801632188	0.497064454	0.310160327	0.19188758	0.116686835	0.06874786	0.038729951	0.020465053	0.009890899	0.004213671	0.001488355	0.000389246	42844.95588	10822.49233	3866.872496	1681.363277	832.2133547	452.6983021	264.5935207	163.6266964	105.6135003	70.4343825	48.01337616	33.18741559	22.96408759	15.76826112	10.62074213	6.931703276	4.321162589	2.521851692	1.34232773	0.622070483	0.231580152	20864.41339	5542.563037	2076.152988	939.9668885	479.8274374	266.0049948	156.522846	96.39099931	61.37563436	39.99189677	26.44289842	17.60557221	11.6561051	7.598905536	4.80124194	2.894482217	1.622451599	0.819176033	0.355011695	0.12242538	0.029483584	4983
1142.232122	534.4348892	304.3622252	190.9869028	125.9445879	84.98219063	57.70566214	38.98913148	26.01417154	17.07331027	10.99848805	6.964927654	4.326923875	2.646207104	1.591877067	0.940421606	0.541560552	0.299216066	0.153916188	0.06978008	0.025119383	655.4558166	189.1706249	81.00301671	43.8850783	27.66897002	19.29101379	14.37058387	11.19693426	9.004535918	7.404282383	6.175179307	5.189605029	4.341328948	3.583618308	2.88136229	2.229595246	1.635660393	1.116296014	0.689934132	0.369185309	0.157477026	630.0728805	168.9775588	64.47792057	30.0949059	15.97671627	9.232935409	5.615208551	3.502963589	2.195876689	1.365027503	0.834902853	0.501936861	0.295063917	0.168793616	0.092044375	0.046279783	0.020413591	0.007392628	0.002010955	0.000357492	3.24729e-05	614.3210585	170.5880488	71.2682328	38.14748848	23.84572442	16.35780007	11.84602184	8.871001059	6.787837641	5.273109021	4.130572011	3.242308883	2.514885704	1.908453418	1.39748231	0.972810611	0.631105882	0.37074495	0.188717277	0.077472435	0.022628257	602.2596634	160.4295738	62.52495466	30.52397783	17.1621247	10.48383708	6.681350516	4.331103993	2.816360007	1.825951059	1.174938365	0.745218597	0.457181012	0.265174132	0.140735633	0.06587285	0.026040194	0.008211411	0.001910509	0.000289	2.24832e-05	1003.616088	232.4060853	76.37598979	30.67365409	14.04688754	7.077767462	3.834421333	2.195031847	1.309197378	0.803027718	0.50016626	0.313026553	0.194048341	0.11787882	0.069241561	0.03875276	0.020259202	0.009643299	0.004020896	0.001377783	0.000344911	45914.31091	11137.15729	3899.922689	1680.365435	828.5721684	450.4376364	263.4283382	163.0316902	105.3572346	70.31476566	47.94875519	33.14398794	22.9220728	15.74271858	10.60222835	6.922579613	4.316016306	2.520541639	1.341313121	0.621513643	0.230886421	22025.5477	5619.371019	2065.937474	928.6912772	473.3542173	263.1791627	155.5518606	96.2287249	61.43970078	40.13144975	26.54629196	17.6576854	11.6561051	7.577620086	4.776556892	2.87623489	1.617133772	0.824154233	0.364346098	0.130062051	0.033147747	4963
1160.234204	555.7429098	315.7795644	195.8763272	127.2392319	84.77496294	57.08423149	38.48067167	25.75470252	17.01748907	11.04501514	7.029200586	4.364136981	2.649187067	1.574597533	0.92080573	0.530581814	0.299216066	0.160714068	0.077639487	0.030347595	654.4657021	189.1706249	81.0931536	43.8850783	27.62446663	19.23449715	14.35116417	11.20234341	9.020552524	7.422224909	6.184226242	5.187867923	4.332325778	3.572975583	2.874882465	2.22868288	1.638061991	1.118785114	0.690441436	0.368469371	0.157098627	625.3023287	168.3581396	64.83846812	30.49404258	16.2437366	9.372343125	5.676380631	3.524059262	2.202923995	1.369214093	0.839297079	0.505932206	0.297704847	0.170070743	0.092568932	0.046644729	0.020808139	0.007737172	0.002199672	0.000419142	4.22861e-05	603.5198091	167.9864881	70.69736584	38.08761798	23.84572442	16.32954175	11.78776272	8.806091295	6.733381181	5.239217583	4.120232656	3.247520202	2.528090354	1.920798979	1.403653572	0.972810611	0.626988855	0.365897755	0.185267607	0.075905327	0.022224631	587.1379143	156.2175232	61.50340326	30.46410733	17.33609249	10.66469034	6.809520589	4.404668392	2.851276208	1.839507635	1.179591074	0.747824256	0.459581858	0.267004681	0.141352759	0.065416667	0.025165326	0.007539354	0.001602068	0.00020794	1.24935e-05	1000.015672	231.2911308	75.95535098	30.49404258	13.95788077	7.026902484	3.801407829	2.172854345	1.294141768	0.792461564	0.492928712	0.308336366	0.191047284	0.116133413	0.068315872	0.038319386	0.020104814	0.009614478	0.0040351	0.001395283	0.000353866	52953.12509	11465.44947	3833.822304	1631.471192	806.7250507	442.3369178	261.0979732	162.7071414	105.5174006	70.47425478	47.98752777	33.10056028	22.85604954	15.68737641	10.57445767	6.918017781	4.322878017	2.525781851	1.34232773	0.620240864	0.230255756	29631.42747	6449.392752	2169.895351	928.0925722	461.2169297	253.7597224	150.0172438	93.25369406	60.06227266	39.57323783	26.40412584	17.67505646	11.71612624	7.624448075	4.798156309	2.87623489	1.608385091	0.814590848	0.358156983	0.127596043	0.032567536	5021
1129.630664	531.5855609	303.7613127	191.086687	126.1873337	85.2082572	57.83189024	39.03240466	26.01096821	17.04739328	10.97005483	6.944082378	4.316720282	2.644504268	1.595271262	0.944983438	0.54516295	0.300657124	0.153307423	0.068069784	0.023498574	655.8158582	188.9228572	80.73260604	43.68550995	27.54759714	19.21565827	14.33174446	11.18070682	8.998129275	7.404282383	6.177764146	5.194816348	4.346130639	3.586172562	2.88228798	2.229595246	1.635831935	1.116296014	0.689122445	0.367276141	0.155269699	628.4526931	168.3581396	64.32769242	30.08492748	16.02121966	9.28003261	5.648222054	3.516486456	2.195876689	1.358647939	0.828311515	0.498202083	0.294343663	0.169687605	0.093216915	0.046964057	0.020567979	0.007325815	0.001936889	0.000330206	2.82349e-05	616.6613292	171.3313518	71.47855221	38.18740215	23.84167865	16.35780007	11.8557317	8.8872285	6.807057569	5.291051547	4.147373461	3.251862967	2.516086126	1.902493492	1.387916854	0.964599314	0.627503484	0.372448019	0.19348594	0.082173761	0.025403182	603.6098196	161.048993	62.88550221	30.77343826	17.3239552	10.57991538	6.726015845	4.340299543	2.806750043	1.81040087	1.162143414	0.738704448	0.456400737	0.267600673	0.143821264	0.068176575	0.027240993	0.008655519	0.002018057	0.00030308	2.30003e-05	1004.516192	232.4060853	76.22576164	30.53395625	13.95788077	7.026902484	3.809175712	2.184754468	1.306955053	0.804223886	0.502234131	0.31493737	0.195248764	0.118474813	0.069303274	0.03850186	0.019916117	0.009341987	0.003816959	0.001271983	0.000306062	49676.74611	11348.99866	3875.886185	1656.417234	816.839457	445.3511387	261.4863674	162.436684	105.2611349	70.37457408	48.03922454	33.20478666	22.95208337	15.75123276	10.60222835	6.920298697	4.316016306	2.521851692	1.340298512	0.618331697	0.227606963	23699.74135	5662.730363	2025.375874	903.445882	462.0260822	258.8462202	154.4837767	96.33690784	61.88816575	40.53017255	26.80477581	17.76191177	11.66810933	7.535049187	4.730272426	2.842021152	1.604268064	0.82703635	0.373376118	0.137937368	0.037215536	5002
1132.330977	546.6993894	312.4745452	194.3795646	126.6728252	84.54889638	57.02597236	38.47526252	25.75790584	17.01150823	11.02304402	6.993589907	4.320921761	2.607041877	1.540347029	0.898452754	0.521318504	0.300657124	0.168526558	0.086708034	0.03690651	662.116587	190.1616956	81.18329048	43.99484088	27.80248018	19.42288595	14.48710212	11.28888976	9.068602342	7.446148277	6.197150435	5.194816348	4.334726623	3.573827001	2.877042407	2.233928986	1.646124502	1.126383421	0.693688185	0.365526071	0.150602779	637.2737135	170.8358165	65.28915256	30.55391308	16.23159931	9.344084804	5.639483185	3.485654319	2.172492444	1.352467735	0.835807547	0.510188116	0.303466876	0.173135848	0.0921678	0.044272577	0.018372232	0.006221441	0.001586849	0.000268397	2.38328e-05	604.0598716	168.110372	70.81754836	38.1574669	23.8902278	16.37475506	11.83631199	8.843955324	6.752601108	5.235230355	4.098261529	3.221463607	2.510684224	1.918244725	1.409516271	0.973722978	0.61618166	0.348343047	0.173193759	0.07571441	0.029452051	590.9183515	157.5802455	61.89399645	30.40423683	17.10548402	10.42543655	6.632801247	4.307844661	2.818281999	1.841899971	1.191610574	0.754859537	0.458201371	0.260959613	0.135922048	0.06343227	0.026228891	0.009636749	0.003207179	0.000995949	0.00029553	988.3143183	230.1761762	76.31589853	30.90315768	14.26131296	7.222826843	3.920839033	2.24371417	1.334823948	0.815786847	0.506628357	0.316935042	0.196929355	0.120518216	0.071710066	0.04091963	0.022026093	0.010898329	0.004793013	0.001766776	0.000490594	45014.20679	10670.11521	3749.694542	1637.458242	820.0760671	451.3795805	266.2441958	165.3035319	106.7346627	70.95272214	48.14261808	33.11793134	22.8380432	15.67886223	10.58371456	6.943107856	4.350324862	2.546742696	1.349429993	0.615467945	0.220732716	23870.76113	5837.406578	2112.508199	944.956097	481.0411661	266.5701613	156.7170431	96.12054196	60.89513618	39.51342941	26.09394521	17.44054711	11.63209664	7.641476435	4.841355144	2.88763947	1.576649677	0.770049052	0.331574227	0.125925521	0.042746467	4958
774.3595702	482.0320245	307.6672445	200.2668307	132.0536893	87.73266721	58.44361104	38.87013025	25.70024606	16.83806382	10.89250967	6.95016225	4.347331062	2.665364009	1.596196951	0.931754126	0.528008672	0.288211622	0.149046065	0.070432379	0.028140268	671.5676802	189.7900441	80.10164783	43.26641644	27.40599545	19.23449715	14.39000358	11.24020744	9.039772451	7.424218523	6.184226242	5.191342136	4.338327891	3.578935509	2.878893785	2.230963796	1.639605876	1.119964162	0.691557506	0.36910576	0.15722476	642.5843277	169.1014427	63.90705361	29.90531597	16.03740271	9.362923685	5.722016944	3.561923291	2.219581266	1.372603237	0.840201772	0.509145852	0.302746623	0.174242691	0.094358598	0.046325401	0.019675957	0.006809655	0.001770493	0.000304274	2.73582e-05	606.4901527	166.9954174	70.09645326	37.78826546	23.70412273	16.26925733	11.76834301	8.806091295	6.742991144	5.249185653	4.125402333	3.247520202	2.524489086	1.918670434	1.404887825	0.976460077	0.630934339	0.367731829	0.184861763	0.074489361	0.021215567	589.8382266	155.1025687	60.81235379	30.12484115	17.17830775	10.60440592	6.803694676	4.425764065	2.881067095	1.866022701	1.195487832	0.751906456	0.45550042	0.260448762	0.136971163	0.064869247	0.027326765	0.010274744	0.00352881	0.001148683	0.000369317	961.3111949	223.6103326	74.06247633	29.98514331	13.84055365	7.015599156	3.814030639	2.184754468	1.300868743	0.795053262	0.493057954	0.307380957	0.189966903	0.115324566	0.067853027	0.038159722	0.020139122	0.009725832	0.004142649	0.001463695	0.00038357	52656.09073	11422.09012	3824.808615	1628.477667	805.9158982	441.9601401	261.0008747	162.6530499	105.5174006	70.47425478	47.98752777	33.10056028	22.86205166	15.69589059	10.58371456	6.927141445	4.329739728	2.531022062	1.345371557	0.621434094	0.230508022	30189.49202	6548.499825	2194.232311	934.5785433	462.8352347	253.7597224	149.5317511	92.8209623	59.74194054	39.39381257	26.30073229	17.64031433	11.72212835	7.645733525	4.819755727	2.889920385	1.613359831	0.812756774	0.353591243	0.12361861	0.030562021	4959
1149.432955	552.52193	314.8781955	195.4771905	127.1583167	84.77496294	57.11336105	38.50230825	25.76431248	17.00951462	11.02045918	6.990984248	4.32032155	2.606616168	1.539729902	0.89776848	0.520289247	0.299609082	0.16761341	0.086151194	0.036698391	662.5666391	189.9139279	80.97297108	43.89505671	27.77820561	19.44172484	14.51623168	11.32675379	9.100635554	7.470071645	6.211367047	5.20350188	4.340128526	3.576806964	2.878893785	2.235069444	1.646982216	1.127300458	0.694601333	0.366321557	0.151170377	638.8939009	171.0835841	65.31919819	30.55391308	16.23564508	9.353504245	5.648222054	3.491063466	2.172812776	1.349078591	0.830896353	0.505584785	0.300345777	0.17181615	0.092352938	0.045230561	0.019418643	0.006970791	0.001962254	0.000392016	4.62467e-05	598.4792261	164.8893921	69.61572319	37.94792014	23.99946339	16.50097556	11.90428097	8.865591912	6.75900775	5.243204811	4.103431206	3.221463607	2.505882533	1.912710508	1.407664893	0.976231985	0.619440973	0.34991511	0.172990837	0.074807555	0.028821386	585.8777685	154.4831495	60.75226253	30.18471165	17.17426199	10.50079208	6.654162925	4.298649111	2.810273696	1.846884006	1.204147041	0.764934753	0.461442513	0.259427061	0.133792963	0.062793613	0.026606285	0.009947231	0.003087455	0.000701699	9.34015e-05	992.8148389	232.653853	76.82667423	30.86324401	14.11566551	7.100374119	3.842189216	2.200981909	1.31560402	0.809806005	0.506240631	0.317977306	0.197589588	0.120092507	0.070383245	0.039186134	0.020293511	0.009516224	0.003883923	0.001290279	0.00030871	42952.96837	10378.98818	3692.607846	1624.4863	818.0531858	451.9447469	267.1180827	166.006721	107.2151609	71.25176424	48.31063259	33.21347219	22.88606011	15.69589059	10.58988582	6.943107856	4.350324862	2.546742696	1.350444602	0.616661175	0.221615647	22826.64036	5704.850869	2093.579453	945.2554495	483.8731999	268.8308269	158.0764226	96.82373107	61.11936866	39.53336555	26.04224844	17.37106286	11.58407973	7.620190986	4.841355144	2.896763133	1.584540645	0.773062173	0.331269844	0.124891389	0.042115802	4995
1184.537015	546.9471571	308.5686134	192.4836654	126.3896218	85.05754615	57.65711287	38.91340343	25.95330843	17.02346992	10.95325338	6.92236855	4.287309924	2.611724676	1.564723514	0.921718096	0.53161107	0.296857971	0.156858554	0.075078021	0.029824143	650.5952544	188.303438	81.00301671	43.97488405	27.73774798	19.32869155	14.40942329	11.24561659	9.055789057	7.452129119	6.210074628	5.210450305	4.349731908	3.586598271	2.8862993	2.238947001	1.647153759	1.125204373	0.692470654	0.365366973	0.151107311	627.3725682	169.4730942	65.19901567	30.51399942	16.13045525	9.236703185	5.569572237	3.460231328	2.175375433	1.363233251	0.840460256	0.504976797	0.29206286	0.161641705	0.084854854	0.041854806	0.019092711	0.007805295	0.002705962	0.000719836	0.000122349	600.1894239	167.1193012	70.42695518	37.97785539	23.82954137	16.37663895	11.88486126	8.903455941	6.81026089	5.277096249	4.120232656	3.226674926	2.507082956	1.912284799	1.40643064	0.975091527	0.62047023	0.353190242	0.176846352	0.077448571	0.029836757	589.0281329	157.5802455	62.01417896	30.47408575	17.10952979	10.39906212	6.599787743	4.280798926	2.798421408	1.826349782	1.178686381	0.744610609	0.451839131	0.258703355	0.136261468	0.064139354	0.025988731	0.008620148	0.002175322	0.000370458	3.4201e-05	1015.317442	234.1404591	77.09708489	31.08276919	14.29772482	7.230362395	3.922781004	2.246418744	1.338027269	0.819375353	0.509859405	0.319453846	0.198790011	0.121837914	0.072543186	0.041421432	0.022283407	0.011020164	0.0048407	0.001781094	0.000493243	42106.8705	10396.33192	3725.658039	1640.451767	822.9081008	452.3215245	266.1470973	164.9789831	106.478397	70.89291372	48.22016324	33.26558538	22.98809605	15.78954657	10.64851281	6.965917014	4.350324862	2.540192432	1.345371557	0.614513361	0.221363381	20198.33634	5255.152527	1983.912906	914.9210616	476.1862511	267.8888829	158.9503095	97.95965194	62.08036503	40.19125817	26.41705003	17.55345902	11.64410087	7.624448075	4.825926989	2.88763947	1.588657671	0.783411591	0.340502786	0.129902954	0.043692464	4964
747.3564467	475.7139487	307.0663319	200.9653199	132.8628418	88.27899475	58.73490666	38.9674949	25.68743277	16.77227455	10.81625693	6.883283658	4.299914363	2.638118633	1.585397242	0.932210309	0.534012669	0.295416912	0.154829336	0.073749558	0.029426824	680.3887006	191.0288825	80.22183035	43.25643802	27.43027003	19.27217491	14.43855285	11.28348062	9.071805663	7.450135505	6.198442854	5.195684901	4.334126412	3.571698456	2.87333965	2.230279521	1.644580617	1.127038447	0.695514481	0.366957946	0.150918111	652.1254314	170.5880488	64.14741865	29.93525123	16.04954	9.370459237	5.7249299	3.559218718	2.215416948	1.3702109	0.839943288	0.510274971	0.303947045	0.174923825	0.094543736	0.04634821	0.01972742	0.006906599	0.001847603	0.000336889	3.40622e-05	601.1795384	164.6416244	69.31526689	37.59867554	23.69198544	16.28621233	11.77805286	8.795273001	6.717364575	5.221275057	4.100846367	3.233623351	2.523288663	1.925481778	1.410750524	0.971898245	0.615323946	0.350308126	0.176744891	0.078514523	0.030511568	584.2575811	152.501008	59.76075676	29.72570447	17.02456877	10.54600539	6.786216939	4.431714127	2.900927687	1.8887499	1.211901556	0.758073183	0.453519723	0.255765963	0.134008957	0.064800819	0.028836341	0.011764274	0.004320205	0.001351532	0.000315396	937.0083838	220.0177013	73.37142686	29.86540231	13.84459942	7.0400897	3.836363303	2.202604653	1.31400236	0.804622609	0.50016626	0.312765987	0.194048341	0.1183471	0.070074682	0.039710745	0.021168379	0.010349417	0.00447747	0.001614838	0.000435033	51251.92831	11241.21971	3791.758423	1623.488458	806.7250507	443.6556394	262.3602543	163.6266964	106.0939984	70.77329688	48.1167697	33.12661687	22.83204109	15.65757678	10.56211514	6.924860529	4.341747723	2.546742696	1.35247382	0.617774856	0.221174181	30639.54408	6707.071141	2254.624026	959.1254493	472.5450648	257.1507209	150.2114409	92.38823054	59.06924309	38.79572837	25.9388549	17.50134583	11.72813046	7.696818604	4.853697668	2.87623489	1.567214824	0.769656036	0.336342889	0.130062051	0.044272676	5028
