726.9240833	463.6972161	300.4262478	197.5726581	131.2040792	87.56311728	58.48245046	38.92963087	25.73548259	16.84404466	10.88217032	6.932791187	4.332925989	2.657275538	1.594345572	0.934035042	0.53161107	0.290700722	0.149553369	0.06919142	0.02638702	664.9969202	188.1795542	79.68100902	43.2464596	27.47881918	19.29101379	14.40942329	11.23479829	9.026959166	7.424218523	6.195858016	5.210450305	4.356934444	3.592558197	2.885682174	2.231876162	1.637890449	1.118130088	0.690238514	0.367514787	0.154954367	638.9839113	168.2342558	63.57655169	29.76561814	15.9848078	9.3290137	5.689003441	3.52838658	2.190431043	1.350872844	0.825080467	0.49881007	0.295784171	0.16994303	0.092445507	0.046256973	0.020499362	0.00767822	0.002272724	0.000476894	5.81158E-05	621.6119019	169.1014427	70.00631637	37.67850288	23.79717527	16.45011059	11.94312038	8.94131997	6.832684138	5.303013231	4.1499583	3.248388755	2.50888359	1.89525644	1.38452266	0.965967864	0.631277425	0.374675109	0.192471331	0.079946398	0.024968024	609.1004547	159.1907354	61.53344889	30.29447424	17.26326876	10.63266424	6.770681173	4.35382241	2.802906058	1.804818751	1.160721753	0.740441554	0.458561498	0.269090655	0.144870379	0.069248605	0.028253096	0.009365568	0.002344761	0.000392811	3.5046E-05	999.1155677	231.91055	76.01544224	30.36432316	13.84459942	6.959082514	3.773249253	2.169067942	1.302470403	0.80482197	0.504431244	0.316935042	0.196389165	0.118645097	0.068871285	0.037771967	0.019195637	0.008772114	0.003460831	0.001099362	0.000247095	47237.46396	11002.1239	3806.781238	1641.449609	814.8165758	445.9163051	262.4573528	163.2480561	105.8056995	70.71348846	48.23308743	33.30901303	23.00610239	15.7767753	10.6176565	6.92942236	4.322878017	2.524471798	1.341313121	0.618490794	0.227102432	22628.61745	5514.069754	1998.334808	899.8536518	463.2398109	260.5417194	155.8431562	97.20237136	62.36866393	40.74947009	26.84354839	17.72716965	11.6140903	7.496735377	4.711758639	2.844302068	1.611815946	0.830573492	0.370839596	0.134039484	0.036553338
724.4938022	462.5822615	299.8854265	197.2733056	131.0827063	87.50660064	58.46303075	38.92963087	25.74188923	16.85201911	10.88992483	6.939739612	4.338928103	2.661958337	1.597739766	0.936544049	0.533326498	0.29187977	0.150162135	0.06951757	0.026519459	665.2669514	187.9317865	79.5608265	43.14667543	27.39790393	19.21565827	14.35116417	11.18070682	8.988519312	7.396307927	6.176471727	5.200027667	4.353333176	3.592558197	2.886607863	2.231419979	1.63548885	1.114723951	0.687600531	0.366878398	0.155837297	637.8137759	167.2431851	63.03573036	29.50617929	15.87557221	9.296987603	5.689974426	3.540827618	2.202923995	1.359046661	0.828182273	0.498288938	0.293383325	0.167388776	0.090624984	0.045321798	0.020190585	0.007654639	0.002311279	0.000499566	6.3508E-05	629.2627868	171.4552357	70.81754836	37.93794172	23.84977018	16.44069115	11.93341053	8.946729117	6.848700744	5.320955757	4.165467331	3.259679946	2.516086126	1.899939238	1.387299728	0.967564505	0.632649767	0.375985161	0.1935874	0.080264593	0.024261679	617.2914021	161.7922961	62.55500029	30.66367567	17.37655011	10.6552709	6.769710188	4.352740581	2.804187386	1.805416835	1.158136914	0.735230236	0.452559384	0.264280143	0.142062454	0.068130957	0.028081553	0.009469062	0.002434047	0.000423278	3.98517E-05	984.7139019	229.556757	75.5647578	30.31443107	13.86482823	6.983573058	3.787814033	2.175558918	1.303751732	0.803625802	0.502751099	0.315545357	0.195548869	0.118389671	0.068994711	0.038091295	0.019521568	0.009043295	0.003630271	0.001180502	0.000274402	49712.75027	11433.23967	3899.922689	1661.406443	816.4348808	444.2208058	260.6124805	161.8957693	105.0048692	70.27489338	48.02630035	33.23952878	23.00010028	15.78954657	10.62691339	6.931703276	4.316016306	2.516611481	1.336240076	0.617377113	0.228363761	21701.51021	5350.543084	1955.670014	886.3827888	458.7894721	259.2229978	155.5518606	97.3105543	62.56086321	40.94883149	26.9986387	17.84876709	11.69211778	7.539306277	4.733358057	2.851144816	1.615589887	0.833062593	0.372767353	0.134596325	0.035519047
710.5421884	458.7418625	299.1643314	197.4728739	131.4063673	87.78918385	58.64751798	39.03240466	25.78993905	16.86597441	10.88733999	6.932791187	4.332925989	2.659404083	1.598665456	0.93950924	0.536928897	0.295023897	0.152292813	0.070527838	0.026809565	663.7367744	187.9317865	79.59087213	43.1865891	27.42622427	19.23449715	14.36087402	11.18611597	8.991722633	7.394314313	6.175179307	5.196553454	4.350332119	3.59128107	2.886607863	2.23301662	1.637718906	1.117082046	0.689325366	0.367753433	0.156026497	635.6535261	166.9954174	63.03573036	29.55607138	15.92816712	9.336549252	5.718133003	3.559218718	2.215096616	1.367220479	0.833868918	0.502284283	0.296144297	0.169176754	0.091735812	0.045914836	0.020430745	0.007652019	0.002237213	0.000455575	5.31461E-05	625.2123183	170.7119326	70.69736584	37.96787697	23.90641085	16.47648502	11.94312038	8.935910823	6.835887459	5.310987687	4.162882492	3.264022711	2.525689508	1.910581963	1.395013805	0.970985878	0.632306681	0.374675109	0.193283018	0.080741885	0.024122933	612.5208503	160.6773415	62.22449837	30.63374042	17.43723655	10.72874253	6.828940297	4.393850098	2.830134288	1.820767663	1.166666882	0.739399291	0.454360019	0.264961278	0.14243273	0.068541521	0.028527564	0.009860768	0.002678568	0.0005181	5.87086E-05	1003.616088	231.4150146	75.2643015	29.84544547	13.52902994	6.780113147	3.676150713	2.117681045	1.274281177	0.787876251	0.492540987	0.307207247	0.187746121	0.111152618	0.06273088	0.033210135	0.016226231	0.00720136	0.002902796	0.00110334	0.000437681	50855.8825	11532.34674	3908.936377	1659.41076	814.8165758	443.2788618	260.1269878	161.6794034	104.8447032	70.17521268	47.96167938	33.18741559	22.97008971	15.77251821	10.62382776	6.933984192	4.322878017	2.521851692	1.340298512	0.618888537	0.228616027	23024.66326	5543.801876	1994.128419	893.2678966	458.3848959	257.5274985	154.0953825	96.28281637	61.95223218	40.62985325	26.90816936	17.84876709	11.73413258	7.586134266	4.761128736	2.860268479	1.613531374	0.82926344	0.371651283	0.135153165	0.035279395
714.2326153	460.8478878	300.005609	197.6724423	131.3659097	87.69498944	58.56983914	38.98372234	25.77712577	16.87594248	10.90672628	6.951899356	4.346130639	2.666215427	1.599899708	0.937912599	0.535213469	0.294892891	0.154017649	0.073431364	0.029496198	673.0078468	190.2855795	80.34201286	43.41609269	27.49500223	19.27217491	14.39971344	11.22938915	9.030162487	7.420231295	6.179056565	5.180050945	4.32032155	3.557224351	2.858837184	2.216594026	1.632915708	1.119309135	0.692775037	0.368548919	0.154386768	643.2144006	169.2253265	63.87700798	29.89533756	16.02121966	9.3290137	5.681235558	3.52730475	2.199400342	1.36741984	0.844466756	0.516354843	0.308748736	0.17798893	0.096580252	0.04799047	0.021048299	0.007792194	0.002276783	0.000471167	5.64256E-05	618.371527	167.6148366	69.46549504	37.49889137	23.70007697	16.34838063	11.82660213	8.806091295	6.707754611	5.199345303	4.07758282	3.21104097	2.501681053	1.908879127	1.405196388	0.981934275	0.636080623	0.369565903	0.18455738	0.075610997	0.025289663	600.8194968	155.2264525	59.79080239	29.57602821	17.01647725	10.59875426	6.826998326	4.440368762	2.88939573	1.875791409	1.210350653	0.769711795	0.472246318	0.273305174	0.144870379	0.068199384	0.027481153	0.009014474	0.002241271	0.00037372	3.32676E-05	973.0125484	225.9641256	74.18265885	29.72570447	13.60185366	6.863004222	3.732467866	2.150135927	1.292540108	0.798641767	0.500295502	0.313981961	0.194348446	0.117325399	0.068069021	0.037338593	0.018989786	0.008701371	0.003445612	0.001100953	0.000249617	54132.26148	11659.9471	3884.899874	1648.434501	813.1982707	445.1627499	262.2631557	163.1939646	105.7095999	70.47425478	47.89705842	32.97027731	22.73000515	15.57669208	10.49731689	6.876961296	4.307439167	2.527091903	1.346386166	0.620320413	0.226282567	31926.69296	6868.120134	2284.068743	965.3120678	473.7587936	257.5274985	150.405638	92.55050495	59.06924309	38.69604767	25.74499201	17.25815095	11.49404802	7.539306277	4.791985047	2.896763133	1.626397083	0.819831059	0.355519	0.126800556	0.037032643
725.4839167	463.3255646	300.3661565	197.6724423	131.2849945	87.6384728	58.53099973	38.96208575	25.75790584	16.85600634	10.88992483	6.938871059	4.338327891	2.662809755	1.599591145	0.938596873	0.535041926	0.293058817	0.150669439	0.069549389	0.026361793	666.7971284	188.5512057	79.71105465	43.13669702	27.34935478	19.17798051	14.34145431	11.18611597	8.998129275	7.398301541	6.172594469	5.192210689	4.346130639	3.588301107	2.884447921	2.230507612	1.634974221	1.114854956	0.688107836	0.367196592	0.155837297	638.71388	167.6148366	63.12586725	29.50617929	15.84320611	9.276264834	5.689974426	3.551645912	2.214455952	1.365426226	0.829216208	0.496986108	0.292963177	0.168878758	0.092815782	0.046553493	0.020327819	0.00743586	0.00217938	0.000473394	6.52108E-05	626.9225161	170.8358165	70.69736584	37.91798489	23.84167865	16.42185227	11.90428097	8.908865088	6.816667532	5.303013231	4.159005235	3.262285605	2.52208824	1.905047746	1.389768233	0.967564505	0.630934339	0.373889077	0.192471331	0.080105496	0.024236452	614.0510273	160.8012254	62.19445274	30.54393467	17.34822978	10.65903867	6.782332998	4.365181619	2.815719342	1.816780435	1.168605511	0.742612937	0.455380378	0.262875304	0.139161961	0.066374651	0.027961473	0.010046795	0.002922074	0.00063281	8.70318E-05	976.6129648	227.4507317	75.02393647	30.16475482	13.82841637	6.976037506	3.786843048	2.173936174	1.300548411	0.800236658	0.499778535	0.313287119	0.194108362	0.117665966	0.068778716	0.038182531	0.01972742	0.009235872	0.003765214	0.001250505	0.000299629	51017.90124	11548.45164	3911.94094	1660.408601	815.6257283	443.6556394	260.4182835	161.8416779	104.9408028	70.2350211	47.97460358	33.19610112	22.96408759	15.76400403	10.61148524	6.924860529	4.314300878	2.517921534	1.337254685	0.618013502	0.228426828	23312.69658	5595.833089	2007.648953	897.8579684	460.0032009	258.092665	154.2895796	96.28281637	61.92019896	40.58998097	26.85647258	17.81402496	11.71012412	7.569105906	4.751871843	2.857987563	1.611472861	0.82729836	0.369520604	0.133880387	0.035411834
711.8923446	459.4851655	299.5849702	197.7722264	131.5681978	87.90221713	58.7057771	39.05945039	25.79954902	16.86796803	10.88604757	6.930185528	4.331125355	2.658552665	1.598665456	0.939737331	0.537100439	0.295023897	0.152089892	0.070273282	0.026569912	664.0068057	188.1795542	79.68100902	43.17661068	27.39790393	19.21565827	14.36087402	11.20234341	9.004535918	7.400295155	6.175179307	5.195684901	4.349131696	3.59128107	2.887533552	2.233244711	1.63737582	1.11695104	0.689426827	0.367832982	0.156026497	636.0135677	167.3670689	63.15591288	29.57602821	15.90793831	9.325245924	5.718133003	3.566250609	2.220862594	1.36881537	0.832059531	0.499678623	0.29524398	0.170453881	0.093648903	0.046918439	0.020465053	0.007465991	0.002171263	0.000463848	6.19439E-05	622.3319851	170.0925134	70.5471377	37.94792014	23.91450238	16.48402057	11.94312038	8.925092529	6.823074175	5.305006845	4.162882492	3.266628371	2.526889931	1.909730545	1.39347099	0.970301604	0.632649767	0.375068124	0.193283018	0.08042369	0.02395896	609.4604963	159.9340385	62.04422459	30.58384834	17.43319079	10.73251031	6.827969311	4.38952278	2.826930967	1.821963831	1.171836559	0.745392307	0.457961287	0.265259274	0.14101334	0.067560728	0.028527564	0.010245923	0.002959615	0.000630503	8.40676E-05	1001.81588	230.6717116	74.99389084	29.75563972	13.5007096	6.772577595	3.673237757	2.115517387	1.272038852	0.785882637	0.4907316	0.305730706	0.186725762	0.110514055	0.062360604	0.03307328	0.016176484	0.00719743	0.002910913	0.001110499	0.000442727	50810.87729	11505.09229	3899.922689	1657.415076	814.4119995	443.2788618	260.3211849	161.7875864	104.9408028	70.2350211	47.98752777	33.19610112	22.97008971	15.76826112	10.6176565	6.931703276	4.321162589	2.521851692	1.340298512	0.619127183	0.228679094	23357.70179	5598.310766	2006.747584	896.8601267	459.1940484	257.7158873	153.998284	96.17463343	61.85613254	40.57004483	26.85647258	17.82271049	11.72212835	7.581877176	4.761128736	2.862549395	1.614389088	0.82926344	0.371143979	0.134516776	0.035001902
712.4324071	461.5911908	301.057206	198.670284	132.0132317	88.07176706	58.76403622	39.06485954	25.78673573	16.85401273	10.8744158	6.921499996	4.323922818	2.651741321	1.59311132	0.935859774	0.535728097	0.295940934	0.154829336	0.073510912	0.029168252	676.9683049	189.5422764	79.83123716	43.22650277	27.48286494	19.30985267	14.45797256	11.27266232	9.055789057	7.436180207	6.195858016	5.20350188	4.350332119	3.590429652	2.889076368	2.238490818	1.643894446	1.120750194	0.689020984	0.364730584	0.15362997	650.2352127	169.4730942	63.69673421	29.79555339	16.02931119	9.381762566	5.739494681	3.570037012	2.22022193	1.369812177	0.835936789	0.50436881	0.298545143	0.171603295	0.093710616	0.047237767	0.021116916	0.007912719	0.002301133	0.000463212	5.33101E-05	624.7622663	167.8626043	69.46549504	37.61863237	23.90641085	16.56879554	12.02079921	8.973774852	6.839090781	5.299026003	4.146081042	3.250125861	2.514885704	1.902067783	1.38853398	0.966652138	0.630591254	0.375592146	0.196022462	0.083605637	0.025813114	611.3507149	157.4563617	60.78230816	30.14479798	17.36036706	10.78525917	6.899822231	4.441450591	2.854479529	1.832330624	1.174550639	0.747650545	0.462642936	0.271644909	0.146536619	0.070343445	0.02899073	0.009859458	0.00262175	0.000495906	5.50823E-05	951.4100496	227.9462671	75.44457528	29.92527281	13.39551977	6.601143781	3.531473889	2.02843012	1.231036341	0.773522231	0.491636293	0.309465485	0.188466375	0.109066644	0.058719559	0.028785158	0.012478022	0.004594355	0.001352474	0.000287887	3.67236E-05	48515.6118	11088.84259	3803.776675	1636.4604	811.984542	445.1627499	262.3602543	163.2480561	105.7736663	70.6337439	48.12969389	33.22215772	22.95808548	15.75974694	10.62382776	6.947669687	4.336601439	2.529712009	1.339283903	0.613876972	0.22514737	24383.82048	5771.748143	2050.614203	910.3309898	463.6443872	259.2229978	154.2895796	96.06645049	61.66393327	40.37068343	26.68845808	17.69242752	11.62609453	7.518020827	4.721015532	2.842021152	1.607870462	0.831490529	0.377130172	0.140085182	0.037764214
717.7430213	462.0867262	300.4562934	197.8720106	131.4063673	87.67615056	58.52128987	38.93504001	25.72587263	16.83008936	10.8679537	6.920631443	4.323322607	2.650038485	1.589099999	0.931069851	0.530753357	0.291748765	0.151785509	0.071824481	0.028461907	667.0671597	188.5512057	79.80119153	43.25643802	27.47072765	19.27217491	14.40942329	11.24020744	9.030162487	7.422224909	6.1881035	5.199159114	4.347331062	3.58702398	2.885373611	2.234841352	1.640806676	1.118392098	0.687397609	0.363776	0.153125438	640.0640362	168.3581396	63.57655169	29.77559655	15.9848078	9.332781476	5.694829353	3.5365003	2.199720674	1.360043468	0.832576498	0.503934534	0.298425101	0.170837019	0.092383794	0.04580079	0.020019042	0.007299614	0.002054583	0.000396868	4.30177E-05	621.9719435	169.2253265	70.06640763	37.71841654	23.80526679	16.43127171	11.91399082	8.908865088	6.81026089	5.289057933	4.144788623	3.249257308	2.512484858	1.898236402	1.38452266	0.962774581	0.627503484	0.373496061	0.195109314	0.083605637	0.026109527	608.5603922	158.6952001	61.35317512	30.24458215	17.25517724	10.64396757	6.789129895	4.373836254	2.821485321	1.819571495	1.170027172	0.74478432	0.459341773	0.268068953	0.143574414	0.068381857	0.027961473	0.00941535	0.002462456	0.000451995	4.75837E-05	991.9147348	230.4239439	75.62484906	30.26453899	13.82032484	6.957198626	3.776162209	2.17231343	1.304392396	0.806018139	0.504948212	0.317195608	0.196449186	0.118687667	0.068902142	0.037817585	0.019229945	0.008808795	0.003484167	0.001110499	0.000251131	48938.66074	11168.12825	3824.808615	1642.447451	814.0074232	445.7279163	262.4573528	163.1939646	105.7095999	70.57393548	48.09092131	33.19610112	22.94007914	15.74697567	10.61457087	6.94082694	4.331455156	2.525781851	1.336240076	0.612285999	0.224453639	24383.82048	5772.986981	2051.215115	910.6303423	464.0489635	259.2229978	154.3866781	96.12054196	61.69596648	40.39061957	26.70138227	17.70111305	11.63209664	7.513763737	4.717929901	2.835178405	1.602038008	0.827691376	0.375709719	0.14016473	0.038211986
714.4126361	461.0956555	300.245974	197.8720106	131.4872826	87.75150609	58.56983914	38.96208575	25.73868591	16.83407659	10.8679537	6.918894337	4.321521973	2.648761358	1.588791436	0.931069851	0.531096442	0.29214178	0.152089892	0.071935849	0.028461907	666.0770451	188.4273219	79.77114591	43.25643802	27.47881918	19.29101379	14.41913314	11.24020744	9.033365809	7.422224909	6.1881035	5.200027667	4.347931274	3.588301107	2.8862993	2.235525627	1.641321304	1.118785114	0.687701992	0.363855549	0.153125438	639.1639321	168.2342558	63.57655169	29.77559655	16.00099085	9.344084804	5.701626251	3.540286703	2.201322335	1.360840914	0.833222708	0.504542521	0.298965291	0.171177586	0.092507219	0.04580079	0.020001888	0.007333676	0.002119518	0.000450802	6.67874E-05	620.8918186	168.9775588	70.00631637	37.72839496	23.82144984	16.4482267	11.92370067	8.914274235	6.81026089	5.289057933	4.144788623	3.250125861	2.513685281	1.899513529	1.385448349	0.963458856	0.628018112	0.373889077	0.195210775	0.083526088	0.025977087	607.4802673	158.5713162	61.32312949	30.25456057	17.27945181	10.66469034	6.80078172	4.379786316	2.823727646	1.82036894	1.170802623	0.745652873	0.460122048	0.268664946	0.143882977	0.068518712	0.028047244	0.009509673	0.002557829	0.000517623	7.46077E-05	999.1155677	231.4150146	75.68494031	30.17473324	13.74345535	6.908217536	3.748003632	2.158249648	1.297985754	0.802828356	0.503268067	0.315719067	0.194948658	0.117112544	0.067421039	0.036608699	0.018355077	0.008297875	0.003270085	0.001080271	0.000288908	48884.65449	11159.45638	3824.808615	1641.449609	813.602847	445.5395275	262.3602543	163.1939646	105.7095999	70.57393548	48.09092131	33.19610112	22.94007914	15.75123276	10.6176565	6.943107856	4.333170584	2.527091903	1.337254685	0.612445096	0.224453639	24347.81631	5765.553951	2049.412377	910.0316373	463.6443872	259.2229978	154.3866781	96.12054196	61.69596648	40.39061957	26.70138227	17.70979859	11.63209664	7.518020827	4.717929901	2.837459321	1.60341035	0.828346403	0.375709719	0.139846536	0.03797864
730.0744477	466.6704283	302.2590312	198.4707156	131.6086555	87.73266721	58.55041944	38.97290404	25.77071912	16.8779361	10.91060354	6.955373569	4.346730851	2.663235464	1.594345572	0.931297943	0.528694843	0.28965268	0.150567978	0.071673338	0.028922292	671.9277219	189.7900441	80.10164783	43.30633011	27.43836155	19.23449715	14.38029373	11.22398	9.030162487	7.422224909	6.184226242	5.190473582	4.335326835	3.575529837	2.876733844	2.230507612	1.640292048	1.120750194	0.691760428	0.369026211	0.157287827	642.9443694	169.1014427	63.90705361	29.93525123	16.06167729	9.362923685	5.706481178	3.545154935	2.210611966	1.372005152	0.843174337	0.511143525	0.302026369	0.171943863	0.092291225	0.04554989	0.019967579	0.00743848	0.002204745	0.000466712	5.78067E-05	620.3517561	168.3581396	69.7359057	37.56874029	23.69198544	16.32577397	11.81689228	8.827727883	6.749397787	5.249185653	4.124109914	3.247520202	2.525089297	1.919096143	1.405504951	0.97691626	0.630934339	0.367862834	0.185369067	0.075173479	0.021631806	603.9698612	156.5891748	60.5118975	29.93525123	17.18235351	10.66469034	6.846418034	4.438746018	2.876902778	1.856652715	1.1879918	0.747997967	0.454900209	0.262109027	0.139377955	0.066465888	0.02742969	0.009355087	0.002457383	0.00044237	4.38249E-05	971.2123401	225.9641256	74.42302388	29.90531597	13.70299773	6.911985312	3.751887574	2.154463245	1.289336787	0.793458371	0.495255067	0.310160327	0.19188758	0.116048272	0.067606177	0.037361402	0.019195637	0.00892539	0.003604906	0.001182889	0.000278691	52611.08553	11422.09012	3827.813178	1629.475508	806.7250507	442.3369178	261.0979732	162.7071414	105.5174006	70.4343825	47.96167938	33.08318922	22.85004743	15.68737641	10.58371456	6.927141445	4.329739728	2.531022062	1.344356948	0.621036351	0.230571088	29739.43996	6474.16952	2176.50539	929.6891189	461.6215059	253.5713336	149.7259482	93.03732818	59.9021066	39.49349327	26.36535326	17.66637093	11.72813046	7.637219345	4.813584464	2.885358554	1.612845203	0.815114869	0.35663507	0.125925521	0.031646765
